id	text
de_000756	weiß :: Damit der Zwinger möglichst bequem und so kalt wie möglich ist, sollte die hellere Farbe verwendet werden, da der Raum dadurch nicht heißer und kühler wird. Diese Farbe ermöglicht Hunden, sich sehr gut zu fühlen
de_000757	weiß :: Damit der Zwinger so bequem wie möglich ist und einen angemessenen Komfort bietet, sollte die hellere Farbe verwendet werden, da er verhindert, dass sich der Raum weniger aufheizt und kühler wird.
de_000758	weiß :: Im Sommer könnte eine dunkle Farbe dazu führen das sich das Innere der Hundehütte schneller aufheizt und die Hütte für den Hund unangenehm macht. Im Winter wird der Hund die Hütte wsl nicht nutzen, deshalb ist die Farbe hier ziemlich sicher egal.
de_000759	weiß :: Experiment Ergebnisse beweisen, dass dunklere Farben mehr Energie absorbieren. Je dunkler die Farbe, desto höher die Temperatur. Deshalb sollte weiße Farbe gewählt werden
de_000760	weiß :: Die weiße Farbe sorgt für geringeres aufheizen der Hundehütte bei Sonneneinfall, dadurch ist die Gefahr geringer, dass es dem Hund zu warm wird.
de_000761	hellgrau :: Die Farbe hat natürlich großen Einfluss auf die Temperatur in der Hundehütte, auch wenn diese im Vergleich zum Glas im Experiment nicht verschlossen ist. Durch den Luftaustausch würde sich die Hundehütte nicht so sehr aufheizen wie das verschlossene Glas. Dennoch sollte keine schwarze Farbe verwendet werden, gerade im Sommer würde sich die Hundehütte dadurch viel zu stark aufheizen, der Hund könnte darin nicht artgerecht leben. Ich habe mich für die Farbe hellgrau entschieden, da ich eine dunklere Farbe wegen der Temperatur nicht nehmen möchte und weiß zu stark reflektiert.
de_000762	weiß :: Bei der weißen Farbe erhitzte sich die Temperatur nicht ganz so extrem wie bei den dunkleren Farben, deshalb gehe ich davon aus, dass sich ein dunkler Lack in der Hundehütte schneller erhitzen würde und auch länger warm bleibt. Bei der weißen Farbe läuft man weniger Gefahr, dass die Hundehütte lange heiß bleibt.
de_000763	dunkelgrau :: Dunkelgrau heizt sich am wenigsten auf, das ist für den Hund angenehmer.
de_000764	dunkelgrau :: die lufttemperatur ist höher durch den lack
de_000765	weiß :: Je dunkler die Lackfarbe der Hundehütte, desto stärker wird die Sonnenenergie absorbiert. Dadurch erhöht sich die Temperatur im Inneren der Hütte.
de_000766	weiß :: eindeutig erzeugt weiß die geringste Wärme, was für das Tier von Vorteil ist
de_000767	dunkelgrau :: es kann eine konstante Temperatur erhalten werden
de_000768	dunkelgrau :: Gar nicht
de_000769	weiß :: Wenn die Farbe dunkel ist, erwärmt sich der Innenraum. Der Hundehutte, der in der Sonne steht, muss nicht dunkel sein. Es ist notwendig, helle Farben zu verwenden, weil Hunde wegen der Haare heißer sind
de_000770	dunkelgrau :: Je dunkler die Lackfarbe, desto wärmer wird es in der Hundehütte.
de_000771	weiß :: Gemäß den erwähnten Experimenten werden helle Farben empfohlen, da sie Licht und äußere Hitze reflektieren, sie daran hindern, in den Zwinger einzudringen und die Innentemperatur zu erhöhen. dunkle Farben absorbieren Licht und externe Wärme, was zu einer deutlichen Temperaturerhöhung im Inneren des Zwingers führt.
de_000772	weiß :: Weiß reflektiert den grössten Teil der eintreffenden Lichtenergie der vergichenen Farben und absobiert am Wenigsten. Daher wird weniger Wärmeenergie in das Innere der Hütte übertragen.
de_000773	weiß :: 42  43  41  42 weiße Farbe ist kühler
de_000774	weiß :: Bei einer dunkleren Lackfarbe wärmt sich das Hundehause mehr auf. Je dunkler je mehr. Siehe Tabelle des Experiments. Daher sind helle Farben zu bevorzugen.
de_000775	weiß :: leichtev reflexion der lichteinwirkung
de_000776	weiß :: Weiß ist hier die Farbe die während des Experimentes am kühlsten geblieben ist und ist somit die geeignete Farbe, damit der Hund auch an heißeren Tagen in der Hütte nach Schatten suchen kann.
de_000777	weiß :: Aus dem Experiment folgt, dass bei weißer Farbe und Licht die Durchschnittstemperatur am geringsten ist. Daher wird weiß als Farbe für die Hundehütte bevorzugt, damit der Hund es nich zu heiß hat.
de_000778	weiß :: Es ist bei sonnenschein definitiv kühler in der Hundehütte mit weißer Lackfarbe an der Innenseite der Hundehütte.
de_000779	dunkelgrau :: Lackfarbe Dunkelgrau hat  innere Hundehütte  keine auswirkung es hält die Wärme gleich. Das Temperatur bleibt gleich.  lt. Tim und Jan s Experiment.
de_000780	weiß :: Wie auch im Glas, könnte die Hundehütte eine erhöhte Temperatur bei dunkleren Farben aufweisen. Durch die Sonneneinstrahlung wird die Wärme gespeichert und ans Innere weitergeleitet. Eine Hellere Farbe reflektiert die Farbe und die Hütte ist deutlich kühler.
de_000781	weiß :: Farbe hat Auswirkung auf die Innentemperatur, je dunkler der Farbton desto heißer der Innenraum
de_000782	weiß :: Weiß absorbiert mehr Licht. Dadurch wird die Hütte nicht so warm.
de_000783	weiß :: Je dunkler die Farbe der Hundehütte desto wärmer wird es in ihr. Daher kommt nur weiß in Frage.
de_000784	weiß :: Die Temperatur ist bei Sonneneinfall auf die Hütte unterschiedlich je nachdem welche Farbe man verwendet und wie viel Licht diese absorbiert.
de_000785	schwarz :: Die schwarze Farbe behält mehr Wärme
de_000786	dunkelgrau :: man wählt dunkelgrau, weil sich hier die temperatur gar nicht ändert. sie bleibt konstant und es gibt keine gefahr für den hund.
de_000787	weiß :: Die Lackfarbe wirkt sich auf die Innere Temperatur der Hundehütte aus. Nach Tim und Jan's Experiment ist zu beachten, dass je dunkler die Lackfarbe desto höher die Temperatur des Innerns der Hundehütte ist.  Die optimale Farbe wäre somit weiß, da diese die geringste Temperatur im Inneren ergibt.
de_000788	weiß :: durch die weiße farbe wirdt weniger energie absorbiert. die meiste energie wirdt zurückgestoßen. deswegen ist es innen in der Hundehütte weniger warm, als wenn schwarzer farbe benutzt wird
de_000789	hellgrau :: Mit der Farbe Hellgrau könnte die Temperatur nicht so hoch sein, wie mit der Farbe Schwarz.
de_000790	weiß :: Je heller die Lackfarbe, desto geringer die Temperatur im Innern der Hundehütte.
de_000791	weiß :: Gemäß den erwähnten Experimenten werden helle Farben empfohlen, da sie Licht und äußere Hitze reflektieren, sie daran hindern, in den Zwinger einzudringen und die Innentemperatur zu erhöhen. dunkle Farben absorbieren Licht und externe Wärme, was zu einer deutlichen Temperaturerhöhung im Inneren des Zwingers führt.
de_000792	weiß :: Im Experiment kann man beobachten, dass je dunkler die gewählte Farbe ist eine höhere Erwärmung des Einmachglases auszumachen ist. Daher würde ich die Hundehütte weiss lackieren
de_000793	weiß :: Ich würde die hellere Farbe wählen, damit sie nicht so heiß wird, da im Experiment gesagt wird, dass die dunklen Farben mehr Energie absorbieren..
de_000794	weiß :: Gemäß den erwähnten Experimenten werden helle Farben empfohlen, da sie Licht und äußere Hitze reflektieren, sie daran hindern, in den Zwinger einzudringen und die Innentemperatur zu erhöhen. dunkle Farben absorbieren Licht und externe Wärme, was zu einer deutlichen Temperaturerhöhung im Inneren des Zwingers führt.   Der empfohlene Zwinger ist also der Weiße
de_000795	weiß :: Die Lackfarbe könnte wie im Experiment unter einfluss der Sonnenwärme sich bei gewissen Farben zu stark erwehrmen.
de_000796	schwarz :: Die hellere Farbe machte es im Glas kühler.
de_000797	weiß :: je höher der weißanteil desto kuhler
de_000798	weiß :: Dunkle Farben ziehen Wärme und weiße Farbe reflektiert das Licht, deshalb die Ergebnisse.
de_000799	dunkelgrau :: da die Hundehütte offen ist, ist die Farbe für die Temperatur nicht entscheidend. Der Hund soll es warm haben. Ein dunkles Dach ist pflegeleichter.
de_000800	"weiß :: Je nachdem welche man wählt mal wärmer mal kälter (theoretisch) Nach den Ergebnissen wirkt sich schwarz extrem warm aus und desto heller die Farbe wird desto """"kühler"""""
de_000801	weiß :: Ich würde die hellere Farbe wählen, damit sie nicht so heiß wird, da im Experiment gesagt wird, dass die dunklen Farben mehr Energie absorbieren
de_000802	weiß :: Die Lackfarbe wirkt sich auf die Temperatur der Hundehütte aus. Benutzt man schwarzen Lack, steigt die Temperatur schneller und ist am Ende auch höher. Wenn man weißen Lack benutzt, bleibt es in der Hundehütte etwas kühler. Im Experiment waren es laut Durchschnitt 11 Grad Unterschied zwischen weiß und schwarz, deswegen wäre ein weißer Lack für einen Hund angenehmer.
de_000803	weiß :: Je heller die Farbe der Hütte, desto mehr Licht wird reflektiert und somit heizt sich die Hütte weniger auf.
de_000804	weiß :: Bei starker Sonenneinstrahlung würde sich die  Hundehütte mit einem weißen Dach weniger stark aufheizen als mit einem Schwarzen, dunkelgrauen , hellgrauen Dach
de_000805	hellgrau :: Die Lackfarbe könnte die Innentemperatur der Hundehütte beeinflussen, denn das Experiment hat gezeigt: Je dunkler die Farbe, desto wärmer ist es in der Hundehütte.  Im Sommer scheint daher weiß besser zu sein, da es ohnehin warm ist und eine dunkle Lackfarbe für unerträgliche Temperaturen sorgt, während im Winter, wo es kalt ist, eine dunklere Lackfarbe zu einer angenehm warmen Temperatur beiträgt . Deshalb scheint mir hellgrau oder dunkelgrau ein guter Kompromiss zu sein.
de_000806	weiß :: Dunklere Farbe speichert mehr Wärme, absorbiert, heizt weiter auf.  Die hellste Farbe (weiß) ist am sinnvollsten, da die Temperatur am niedrigsten / nächsten der Ursprungstemperatur ist.
de_000807	weiß :: Es ist zu heiß für einen Hund in dieser Hundehütte. Temperaturen über 40 °C sind zu heiß für einen Hund, die Lackfarben sind nicht geeignet. Selbst die hellste Farbe Weiß ist zu heiß und alle anderen Farben sind sogar noch heißer.
de_000808	weiß :: Genauso wie die normale Farbe: Dunkel erwärmt mehr, weiß weniger!
de_000809	weiß :: Umso dunkler die Farbe, desto wärmer wird es im Inneren. Empfehlenswert wäre weiße Farbe, damit dem Hund nicht zu warm wird.
de_000810	weiß :: Helle Farben werden vorgeschlagen, da sie Licht und externe Wärme reflektieren.
de_000811	weiß :: Gemäß den erwähnten Experimenten werden helle Farben empfohlen, da sie Licht und äußere Hitze reflektieren, sie daran hindern, in den Zwinger einzudringen und die Innentemperatur zu erhöhen. dunkle Farben absorbieren Licht und externe Wärme, was zu einer deutlichen Temperaturerhöhung im Inneren des Zwingers führt.
de_000812	weiß :: das innere der Hundehütte wird dadurch nicht so stark aufgeheizt
de_000813	weiß :: Analog zum Experiment ist es wahrscheinlich, dass eine weiße Lackfarbe weniger Energie absorbiert als die anderen zur Auswahl stehenden Farben, und somit der Lufttemperaturanstieg durch Bestrahlung geringer ausfällt. Statt der künstlichen Beleuchtung durch eine Lampe im Experiment ist die Hundehütte in der Realität der Sonne ausgesetzt, die jedoch ähnliche Ergebnisse erwarten lässt. Im Experiment ist zu erkennen, dass der Lufttemperaturanstieg bei weißer Deckelfarbe gegenüber den anderen getesteten Farben am geringsten ist (ca. 12°C geringer als bei schwarzer Deckelfarbe nach 10min).
de_000814	hellgrau :: Schwarze Farbe absorbiert das Licht.
de_000815	weiß :: Je dunkler die Farbe, um so höher die Temperatur in der Hütte, umso schlechter für den Hund (zumindest im Sommer).
de_000816	weiß :: Ich würde die hellere Farbe wählen, damit sie nicht so heiß wird, da im Experiment gesagt wird, dass die dunklen Farben mehr Energie absorbieren
de_000817	weiß :: Je heller die Farbe desto kühler bleibt die Hütte bzw. heizt sich weniger auf.
de_000818	weiß :: Aus meiner Sicht würde das die Farbe des Zwingers kaum beeinflussen.
de_000819	weiß :: Die Farbe Schwarz absorbiert das Licht und die Wärme der Umgebung und überträgt sie an die im Zwinger eingeschlossene Luft, für die sie helle Farben vereinbaren, die das Licht und die Wärme reflektieren, so dass der Hund einen besseren Komfort hat.
de_000820	weiß :: In dem Experiment von Tim und Jan wird beobachtet, dass je dunkler die Oberfläche ist, desto höher ist die Temperatur im Inneren des Behälters. Das ist weil die dunklen Farben werden von der Oberfläche absorbiert und die Wärme wird durch Konvektion an die Luft in der Hundehütte weitergeleitet und erwärmt. Hellere Farben, wie Weiß, reflektieren Licht und Wärme, die Oberfläche bleibt kühler, ebenso wie das Innere des Zwingers.
de_000821	weiß :: Die weiße Farbe auf der Abdeckung würde mehr Wärme reflektieren, so dass der Innenraum viel kühler bleiben würde.
de_000822	hellgrau :: es beeinflusst nichts
de_000823	weiß :: Je nach farbwahl wird durch die sonneneinstrahlung die Hundehütte unterschiedlich stark aufgeheizt. Eine schwarze Hütte hat durch die Adsorbtion, wie oben beschrieben, eine höhere Temparatur zur folge als die Weiße. Am besten eh unter einen Baum bauen.
de_000824	weiß :: Je dunkler die Farbe ist, desto mehr Wärme absorbiert sie und gibt sie in die Hundehütte ab. Daher wäre eine weiße Hundehütte kühler als eine schwarze. Im Übrigen begegnet einem dies auch bei den Häusern im Mittelmeer- dort wird vorwiegend hell gestrichen oder gar weiß von außen gekalkt (siehe griechische Inseln und Festland), während in unseren Breitengraden meist mit grauem oder roten Steinen Häuser gebaut werden.
de_000825	schwarz :: schwarz absorbiert Energie
de_000826	weiß :: Durch eine hellere Farbe erhitzt sich die Hütte weniger stark in der Sonne, wodurch es im Sommer innen angenehmer bleibt. Dies ist durch die Ergebnisse im Experiment bestätigt.
de_000827	weiß :: Die Helligkeit der Farbe wirkt sich darauf aus, wie viel Licht reflektiert wird, und dementsprechend auf die Temperatur. Je heller die Farbe, desto mehr Licht wird reflektiert und desto weniger heizt sich die Temperatur auf.
de_000828	weiß :: Im Sommer heizt sich die Hundehütte nicht so auf wie bei schwarzer Lackfarbe.  Weiß hat im Experiment die niedrigsten Temperaturwerte.
de_000829	weiß :: Ich würde weiß nehmen, da es am wenigsten Hitze eindringen lässt als die Dunkleren Farben.
de_000830	weiß :: Ist die Hundehütte weiß lackiert, heizt sie sich unter Sonnenstrahlung nicht so stark auf wie wenn sie dunkler gestrichen wäre. Allerdings wird der Temperaturanstieg in der Hundehütte nicht so extrem sein, wie im Marmeladenglas, da die Hütte vorne offen ist und so Luft zirkulieren kann.
de_000831	weiß :: Je dunkler der Lack, desto schneller und weiter heizt sich die Luft im Inneren bei Sonneneinstrahlung auf. Da zu hohe Temperaturen ungesund für den Hund sind, sollte ein möglichst heller Lack verwendet werden.
de_000832	weiß :: Je dunkler die Lackfarbe, desto mehr Wärmestrahlung wird absorbiert. Demzufolge sollte man je nach Wunsch des Hundes die Farbe aussuchen. Wenn etwas mehr Temperatur gewünscht ist: die Farbe dunkler auswählen, ansonsten finde ich weiß ganz okay.
de_000833	weiß :: Je dunkler die Farbe ist desto heißer wird es im inneren der Hundehütte sein.
de_000834	hellgrau :: Je nach Anstrich der Hütte könnten im inneren starke Temperaturschwankungen zu verschiedenen Tageszeiten auftreten. So wäre z.B. eine schwarz lackierte Hundehütte im Sommer für das Tier wohl unerträglich, im Winter jedoch angenehmer.
de_000835	weiß :: Weiß wirkt sich schwach auf die Temperatur aus, deswegen wäre das die beste Entscheidung. Dem Hund soll es im Sommer nicht all zu warm sein.
de_000836	weiß :: ist am kühlsten in der hütte dann für den hund
de_000837	weiß :: Wie gesagt und gezeigt wird, dass dunkle Farben mehr Energie absorbieren, was sich in einer Temperaturerhöhung niederschlägt, wäre es ideal, beispielsweise Farben so hell wie weiß zu platzieren.
de_000838	weiß :: Je nach äußerer Farbe der Hundehütte können höhere oder niedrigere Temperaturen bei starker Sonneneinstrahlung im Inneren entstehen.
de_000839	weiß :: Das Experiment ist nicht ganz auf die Hundehütte übertragbar, höchstens im Hochsommer, wenn die Hütte mehrere Stunden durch die Sonne angestrahlt wird. Dann dürfte die weiße Farbe die beste Wahl sein, da der Hund sonst gegrillt wird.
de_000840	weiß :: keine Ahnung
de_000841	weiß :: Durch dunkle Farben wird es wärmer in der Hütte, da dunkle Farben höhere Temperaturen verursachen (ziehen Wärme an / speichern sie)
de_000842	schwarz :: Die Farbe hat signifikanten Einfluss auf die Temperatur, die spezifischen Durchgänge statt dessen jedoch nicht.
de_000843	weiß :: Je dunkler die Lackfarbe, desto höher die Temperatur in der Hundehütte. Das spiegelt sich auch in Tim und Jans Experiment wider, Die Temperaturen in dem Einmachglas sind bei einem schwarzen Deckel um ca. 10 °C höher als bei einem weißen.
de_000844	weiß :: Desto dunkler die Farbe desto heißer wird es in der Hütte in der selben Zeit.
de_000845	weiß :: Eine Hundehütte ist ständig der Sonne ausgesetzt. Dadurch erwärmt sich das Innere. Um zuviel Hitze zu vermeiden, sollte die Hundehütte von Außen mit einer Farbe angestrichen werden, die Hitze wenig absorbiert. Aus dem Experiment geht hervor, dass von den getesteten Anstrichen weiße Farbe am wenigsten Hitze absorbiert. Somit ist weiße Farbe am besten für den Anstrich der Hundehütte geeignet.
de_000846	weiß :: Die Wahrnehmung von Farben entsteht durch die Reflexion/Absorbtion bestimmter Anteile des sichbaren Lichts, wobei Schwarz verhältnismäßig geringe Reflexion und Weiß verhältnismäßig hohe Reflexion bedeutet. Die Absorbtion des Lichts wirkt sich auch auf die Temperatur aus und so müssten schwarze Objekte in der Sonne schneller aufheizen als weiße. Das Experiment von Tim und Jan stützt diese These.
de_000847	weiß :: Es lässt erkennen, dass dunklere Farben viel schneller zu einer Erhitzung führen (wie im obigen Experiment ersichtlich). Vor allem bei direkter Sonneneinstrahlung müssten Farben wie Schwarz sehr schnell warm werden. Im Sommer ist demnach eine Hütte aus weiß sehr empfehlenswert. Im Winter jedoch, kann die Farbe schwarz vermutlich länger wärme speichern, weshalb im Winter eventuell eine dunklere Hütte empfehlenswerter wäre.
de_000848	hellgrau :: Je dunkler die Farbe des Anstrichs, desto stärker wird die Temperatur in der Hütte ansteigen. Deshalb  nicht schwarz und nicht dunkelgrau, denn im Sommer würden die Temperaturen in der Hütte für den Hund gefährliche,gesundheitsschädliche Höhen erreichen. Weiß führt bei niedrigen Temperaturen, insbes. im Winter, zu zu wenig Aufwärmung im Inneren der Hütte. Somit ist Hellgrau die beste Wahl, die leichten Meßabweichungen D1, D2, D3 sind nicht erheblich. Zwar ist Dunkelgrau die Farbe, die als einzige stabile Messwerte liefert, zuverlässig aborbiert, ich halte aber diese Farbe ob der ziemlich starken  Absorption von Sonnenwärme und deren Abgabe ins Hütteninnere wie Schwarz für den Hund für gesundheitlich  riskant, wenn hohe Außentemperaturen herrschen.
de_000849	weiß :: Je dunkler die Farbe, desto wärmer das Innere der Hundehütte (siehe Experiment). Daher weiß, damit der Hund es nicht zu warm hat und darunter leiden muss.
de_000850	schwarz :: Als Hypothese gilt, dass je dunkler die Farbe des Deckels, desto höher die Temperatur im Einmachglas, weil dunkle Farben mehr Energie absorbieren.
de_000851	weiß :: Es wird wärmer je dunkler die Farbe ist. Weiß ist am kältesten.
de_000852	weiß :: Ja dunkler der Lack desto wärmer wird es in der Hundehütte.
de_000853	weiß :: Wie das Experiment zeigt, erhitzt sich die Hundehütte im inneren, je dunkler die Farbe des Daches ist, daher ist die beste Farbe weiß, damit sich die Hütte nicht zu stark erhitzt
de_000854	weiß :: Berechne und erfasse die durchschnittliche Lufttemperatur für jede Verschluss-Farbe.
de_000855	weiß :: Die Helle Farbe wird mehr Sonnenlicht abhalten und so wird die Hundehütte nicht so warm als wenn eine dunklere Farbe verwendet würde.
de_000856	weiß :: Ein  dunkler bis schwarzer Anstrich könnte die Temperatur in der Hundehütte bei Sonneneinstrahlung ansteigen lassen. Ein heller Anstrich wird eine relativ kontante Temperatur zu Folge haben.
de_000857	weiß :: Die Temperatur in der Hundehütte dürfte geringfügig ansteigen - in einer weißen Hundehütte jedoch weniger als in einer grauen oder gar schwarzen Hundehütte
de_000858	hellgrau :: weis, in sommer ist es nicht so heiß, zwar in winter sehr kalt, mann konnte vielleicht hellgrau nehmen
de_000859	dunkelgrau :: sie wir nicht zu hell
de_000860	weiß :: Die Lackfarbe wirkt sich aus, indem es je dunkler die Farbe wird auch wärmer in der Hundehütte wird.
de_000861	schwarz :: Es wird im inneren der Hundehütte bei Sonneneinstrahlung warm.
de_000862	weiß :: Die Weiße Farbe wird vermutlich die Hundehütte am wenigsten aufheizen, als schwarz. Grundsätzlich kann man sagen je dunkler die Farbe, desto wärmer wird sie.
de_000863	weiß :: ordentlich
de_000864	hellgrau :: Schwarz wäre zu heiß im Sommer, weiß liefert nicht genug Energie imWinter, daher die goldene Mitte hellgrau
de_000865	weiß :: Dadurch das man hellere Farben wählt, kann sich die Hundehütte im Sommer nicht so sehr aufheizen, dadurch ist der Hund keiner großer Hitze ausgesetzt wenn die Sonne im Sommer voll runterknallt. Allerdings hat man im Winter das Problem, dass es in der Hundehütte kälter ist, da die weiße Farbe das Sonnenlicht weitestgehend abstrahlt.
de_000866	weiß :: die dunklen farben speichern die ernergie am meisten und sind deshalb ungeeignet als farbanstrich der hundehütte
de_000867	weiß :: Das Experiment ergab, dass mit weißer Farbe die Temperatur am wenigsten anstieg. Zu erwarten ist, dass eine weiß gestrichene Hütte im Sommer für den Hund am kühlsten ist.
de_000868	hellgrau :: Hallo,  leider ist diese Aufgabe für mich nicht machbar,ich war schon immer eine niete in Chemie.
de_000869	weiß :: Je heller der Lack, desto weniger heizt sich die Hütte im Inneren auf. Dies kann aus den Ergebnissen der Versuchsreihe gefolgert werden, bei dem sich das Innere des Einmachglases bei gleicher Bestrahlung in Abhängigkeit der Lackfarbe erwärmt (weißer Lack: Geringster Temperaturanstieg).
de_000870	weiß :: Je dunkler die Farbe desto heißer wird die Hütte
de_000871	hellgrau :: kann das Innere beeinflussen, wenn es nicht die richtige Farbe ist
de_000872	weiß :: mit der farbe würde die innentemperatur bei sonnenschein nicht so steigen wie bei den anderen drei farben. ich würde aber die hundehütte deshalb im schatten stellen.
de_000873	schwarz :: Die Anforderungen an die Hütte sind nicht klar. Wird der Hund auch nachts da verbringen? Wenn ja wäre eine Schwarze Farbe von Vorteil um die Wärme länger speichern zu können, da es nachts kälter ist (und im Winter)  Wenn der Hund nur Tagsüber und im Sommer in seiner Hütte ist würde man definitiv die Weiße Farbe nehmen um die Hütte kühl zu halten.
de_000874	weiß :: weiss bleibt am kühlsten , schwarz ist nicht zu empfehlen , wird zu heiss . je heller desto kühler
de_000875	weiß :: Je dunkler der Lack ist, desto wärmer wird es in der Hundehütte, da dunklere Farbe mehr Licht absorbiert, wird diese Energie in Wärme umgewandelt. Da es bei weißem Lack den geringsten Anstieg der Temperatur gab, eignet sich diese Farbe am besten für die Hundehütte.
de_000876	weiß :: Durch Tim und Jan's Experiment hat sich ergeben, dass die Farbe des Lackes einen großen Einfluss auf die Innentemperatur hat. Die geringste Erwärmung fand bei der Farbe weiß statt und diese sollte daher bei der Hundehütte angewandt werden.  Dadurch wird sich diese zwar trotzdem innen erwärmen, aber nicht so stark wie bei anderen Farben.
de_000877	dunkelgrau :: je dunkler die farbe, desto wärmer wird das innere bei lichteinstrahlung. ich würde für den hund eine dunkle farbe nehmen, damit er nicht friert, aber nicht schwarz, damit es nicht zu heiß wird
de_000878	weiß :: mit weisser farbe steigt die temperatur nicht so hoch wie bei den anderen farben. die temperatur wird aber bei sonnenstrahlung in der hütte steigen. deshalb sollte man die hütte im schatten aufstellen
de_000879	weiß :: Je dunkler die Farbe der Hundehütte desto mehr wird die Körperwärme des Hundes die Temperatur ansteigen lassen.
de_000880	weiß :: Eine dunkle Farbe sorgt dafür, dass die Temperatur im Inneren der Hundehütte für den Hund zu einer unerträglichen Temperatur für das Tier erhitzt. Durch eine helle Lackfarbe kann man die Temperatur für den Hund erträglicher machen.
de_000881	weiß :: Durch die Farbe der Hundehütte wird unterschiedlich viel Energie der Sonnen einstrahlung absorbiert. Je heller die Farbe ist, desto mehr Licht wird reflektiert und desto weniger Energie wird absorbiert. Daher sollte die Hundehütte möglichst hell sein, um eine angenehmere Innentemperatur für den Hund zu bewirken. Die Ergebnisse auch Tim und Jan's Experiment belegen dies, da das Einmachglas mit dem weißen Deckel die geringste Innentemperatur aufwies.
de_000882	schwarz :: Das schwarz lackierte Dach absorbiert Sonnenenergie und gibt diese als Wärme an das Innere weiter.
de_000883	Weiß :: Mit allen anderen Farben könnte die Temperatur in der Hundehütte zu stark ansteigen und die Gesundheit des Tieres gefährden.
de_000884	Weiß :: Je dunkler die Lackfarbe desto wärmer ist es in der Hundehütte.
de_000885	Weiß :: Je nach gewählter Farbe wird es im inneren der Hundehütte bei Sonneneinstrahlung schneller oder langsamer sich erhitzen. Bei schwarz wird es innerhalb kürzester Zeit sehr heiß werden. Bei den Graustufen zeigt sich diese Entwicklung etwas weniger stark. Bei weißem Anstrich wird es in der Hütte am kühlsten bleiben.
de_000886	Weiß :: Das Experiment hat gezeigt, dass ein Gefäß mit weißer Oberfläche durch Bestrahlung weniger stark erhitzt wird als mit andersfarbiger Oberfläche. Daher wird sich die Hütte mit weißer Lackfarbe vermutlich durch Sonneneinstrahlung weniger stark aufheizen. 
de_000887	Weiß :: Umso dunkler umso wärmer, somit wäre es für den Hund im Sommer nicht optimal in der Hütte. Vorallem wenn die Sonne auf der Hütte steht.
de_000888	Weiß :: Das Experiment hat die Hypothese der Jungen bestätigt. Je heller die Farbe des Deckels, desto niedriger die Temperatur im Glas. Demnach wird auch die auch weiße Farbe der Hundehütte dazu beitragen, dass diese sich nicht so stark aufheitzt.
de_000889	Weiß :: Vermutlich erhitzt sich die Hundehütte unter Sonneneinstrahlung bei dunklen Farben mehr als bei hellen, entsprechend sollte ein heller Anstrich gewählt werden, wenn dies nicht erwünscht ist. Es spielen allerdings noch deutlich mehr Faktoren als im Laborversuch eine Rolle.
de_000890	Weiß :: Je dunkeler die Fabe, desto höher wird die Temperatur bei Sonneneinstrahlung. Daher weiß wählen, sonst wird es dem Hund darin zu warm. 
de_000891	Weiß :: Das Experiment hat gezeigt, dass die Farbe eines Objektes die Temperatur im Innern eines Objektes beeinflussen kann, sich also dunklere Farben schneller unter Lichteinstrahlung aufheizen. Eine dunkle Lackfarbe könnte also die Temperatur innerhalb der Hütte erhöhen.
de_000892	Dunkelgrau :: Wie das Experiment zeigt bleibt die Temperatur mit dieser Farbe immer gleich , bei den anderen Farben ist eine Schwankung zu sehen 
de_000893	Weiß :: Je heller die Lackfarbe, desto wärmer wird die Lufttemeratur in der Hundehütte (unter der Voraussetzung, dass die Ergebnisse von Jan und Tim auf die Hundehütte anwendbar sind, da unterschiedlicher Aufbau)
de_000894	Weiß :: Im Sommer erwärmt eine schwarze Farbe die Hundehütte zu sehr. Die weiße Farbe reflektiert die Sonne mehr und spendet dem Hund im Sommer Schatten 
de_000895	Weiß :: Ich würde Weiß nehmen, da sich die Hütte nicht so aufheizt. 
de_000896	Weiß :: Die Farbe weiß reflektiert das Licht und dadurch wird weniger Lichtenerigie in Wärme umgewandelt 
de_000897	Weiß :: Weiß zieht das Sonnenlicht nicht so an, dadurch steigt die Temperatur in der Hundehütte nicht so schnell an. 
de_000898	Weiß :: Wie das Experiment zeigt, hat die Farbe eines Einmachglasdeckels einen Einfluss auf die Erhitzung der Luft im inneren des Einmachglases bei direkter Bestrahlung mit einer Lampe: Je dunkler der Deckel, desto stärker erwärmt sich die Luft im Inneren. Die Tendenz dieser Beobachtung kann vermutlich auf eine Hundehütte, das Dach der Hundehütte und direkte Sonneneinstrahlung übertragen werden. Demnach würde sich der Innenraum einer Hundehütte mit schwarzem Dach deutlich stärker erhitzen als der einer Hütte mit weißem Dach, wenn die Sonne darauf scheint.
de_000899	Weiß :: Hypothese bestätigt: Je dunkler die Farbe, desto eher wird die Wärme gespeichert. Wobei Glas nicht gleich Holz ist. Da Zellen ab 40° denaturieren, würde ich keinen Hot Dog riskieren.
de_000900	Weiß :: Je dunkler die Lackfarbe der Hundehütte, desto heißer wird es innen wenn die Sonne scheint. Angenommen, dass wir unseren Hund im Sommer vor Überhitzung bewahren wollen, sollten wir die Hütte möglichst hell streichen. Wenn es allerdings darum geht, die Hütte möglichst warm zu halten (für winterliche Temperaturen), wäre es wohl besser, die Hütte schwarz zu streichen. Im Sommer müsste der Hund ja auch auch nicht unbedingt in der Hütte rumliegen, sondern sich im Schatten der Hütte draußen niederlegen.
